	Habibie/name	aanbesteding/noun	aanbieding/noun	abonnement/noun	accoord/noun	adres/noun	advies/noun	algemeen/adj	alibi/noun	alleen/adj	alternatief/noun	altijd/adv	arbeid_vergunning/noun	argument/noun	arrangement/noun	bekentenis/noun	besluit/noun	betaal_middel/noun	biljet/noun	bod/noun	bon/noun	boord_document/noun	bouw_aanvraag/noun	conventie/noun	dagvaarding/noun	die/det	diploma/noun	dit/det	document/noun	doelpunt/noun	door/adj	eind_uitslag/noun	en/vg	enkel/adj	enquête/noun	euro/noun	excuus/noun	exploitatie_vergunning/noun	frank/noun	gemeente/noun	gewoon/adj	gezien/adj	goal/noun	goedkeuring/noun	handtekening/noun	huur_contract/noun	huwelijk/noun	identiteitsbewijs/noun	jaar/noun	juridisch/adj	kaart/noun	kandidatuur/noun	lang/adj	licentie/noun	lid_kaart/noun	niet/adv	nog/adv	offerte/noun	onbeperkt/adj	onverminderd/adj	overeenkomst/noun	papier/noun	paspoort/noun	patent/noun	poging/noun	principe/noun	rechtbank/noun	rede/noun	reden/noun	referendum/noun	regel/noun	reis_pas/noun	reservatie/noun	rijbewijs/noun	slechts/adv	status/noun	stem/noun	stem_biljet/noun	strip_kaart/noun	tarief/noun	ten/adv	ticket/noun	toelating/noun	toestemming/noun	treffer/noun	trein_kaart_DIM/noun	typering/noun	uitkomst/noun	uitslag/noun	universeel/adj	verblijf_status/noun	verblijfsvergunning/noun	vergunning/noun	verklaring/noun	vervoer_bewijs/noun	verzekering/noun	verzoek/noun	visum/noun	vonnis/noun	voorwaarde/noun	wagen/noun	wereldwijd/adj	werk_vergunning/noun	wet/noun	wijze/noun	wil_beschikking/noun	ze/pron
gewoon/adj	0.9819775	0.95834064	0.86891556	0.47101313	0.9428248	0.7862964	0.90351564	0.8256438	0.77528346	0.69746363	0.5788223	0.7773196	0.9325455	0.8634411	0.7619572	0.9327116	0.87223727	0.5667973	0.7233811	0.99274844	0.8313438	0.8889288	0.79044807	0.84576064	0.832956	0.88925284	0.7529483	0.9394735	0.6332204	0.99309105	0.8940755	0.9843624	0.7452941	0.7265085	0.95643497	0.6909307	0.7909317	0.9911878	0.6651393	0.8186879	0.0	0.85127145	0.97209895	0.9513352	0.71627533	0.9424913	0.9184992	0.8107976	0.7903493	0.931004	0.52979064	0.99523604	0.8943438	0.85554624	0.87320757	0.75672877	0.72513884	0.9683149	0.57359445	0.61418074	0.9240547	0.7154403	0.58026975	0.98222613	0.92746216	0.8610574	0.9749536	0.8936155	0.6830669	0.9144265	0.85986245	0.69049054	0.9418339	0.7043947	0.7637862	0.85471547	0.88089836	0.9084912	0.32028013	0.40914696	0.6841699	0.6845536	0.9371742	0.8888142	0.98104805	0.5721184	0.90597415	0.9628427	0.9882742	0.82877547	0.91940755	0.69019544	0.91209096	0.8645001	0.505605	0.7519557	0.8766047	0.64041024	0.9368548	0.8425968	0.9212232	0.99413085	0.85689783	0.90241677	0.97920984	0.9327996	0.59873337
gezien/adj	0.9775492	0.8150052	0.9495913	0.9402832	0.80500317	0.94296885	0.41635078	0.7891563	0.8738743	0.6162921	0.9617091	0.8787184	0.8798517	0.537498	0.9767781	0.9240142	0.62363493	0.8209173	0.8425933	0.7595061	0.861056	0.970281	0.87538576	0.689055	0.87642634	0.81790006	0.93037915	0.88217914	0.80261725	0.9882628	0.75956494	0.9437766	0.80745023	0.8037383	0.91642356	0.8892263	0.86255467	0.7674092	0.9345464	0.6500723	0.85127145	0.0	0.97608155	0.76551425	0.8472228	0.79399556	0.92686033	0.8838735	0.69911444	0.7271378	0.91137046	0.8462437	0.6752671	0.842682	0.9026562	0.7616832	0.71570814	0.933627	0.85724187	0.8883565	0.6838563	0.9459966	0.9778944	0.627437	0.842043	0.46466213	0.9283029	0.78831816	0.6982072	0.9447027	0.7498965	0.93210757	0.9364706	0.9651329	0.7893917	0.56288004	0.9210355	0.87681884	0.8875784	0.87312466	0.8715998	0.95081544	0.87047654	0.8445824	0.96754307	0.94451874	0.8875625	0.78185743	0.90996426	0.7046143	0.98597646	0.88411844	0.6732019	0.8933762	0.8487528	0.779642	0.8055726	0.9580466	0.78161335	0.6284166	0.95399815	0.8093037	0.9893173	0.79052484	0.8927335	0.8024022	0.878627
goal/noun	0.99289715	0.9706848	0.97974443	0.9681258	0.9939725	0.97051555	0.99034846	0.9949321	0.9346351	0.9541413	0.9985396	0.92309463	0.97820354	0.98895866	0.9926571	0.9741843	0.9755575	0.9655712	0.97341514	0.99862576	0.98921007	0.9895478	0.98997724	0.9781636	0.966318	0.7828421	0.9959105	0.95431876	0.9902753	0.18932903	0.99154437	0.6533591	0.95919675	0.91935647	0.96918577	0.9616896	0.9701212	0.97192955	0.95272946	0.9904234	0.97209895	0.97608155	0.0	0.9835273	0.98602134	0.99634737	0.99568343	0.9988316	0.95848835	0.96858317	0.83021224	0.9927671	0.9396967	0.94314134	0.97876245	0.9417667	0.8402204	0.96428216	0.97106004	0.99178445	0.9516286	0.95734125	0.9876298	0.7539964	0.90757656	0.97952384	0.99326223	0.9338875	0.9309328	1.0	0.9480135	0.9951719	0.97503436	0.99923235	0.67077994	0.96422493	0.91687244	1.0	0.98849744	0.9751365	0.8870154	0.96057504	0.97863346	0.9749286	0.22868872	0.99036986	0.9427301	0.9832689	0.9716953	0.98790586	0.9779529	0.9830742	0.96159506	0.9662605	0.99304396	0.9887557	1.0	0.9995681	0.9415348	0.9599364	0.9862774	0.87079453	0.9802406	0.9761698	0.8418472	0.9304395	0.99444777
goedkeuring/noun	0.75397664	0.45733333	0.87355655	0.9784961	0.36397153	0.86256886	0.5542443	0.5985693	0.9041859	0.8055205	0.8604555	0.8526988	0.8992778	0.679268	0.9973048	0.88260424	0.59611714	0.91115505	0.94685906	0.713834	0.8466995	0.97052014	0.555814	0.75669545	0.796065	0.716081	0.908347	0.63669217	0.7629286	0.99108875	0.9548681	0.9564553	0.9057208	0.66750574	0.8831005	0.9405001	0.9526332	0.6667986	0.9471144	0.4185449	0.9513352	0.76551425	0.9835273	0.0	0.4477719	0.6398845	0.7144876	0.81362414	0.7996392	0.62949705	0.96497756	0.7092649	0.84543884	0.69291246	0.94646096	0.8817831	0.79597497	0.61827385	0.8597674	0.91636753	0.4327494	0.82027483	0.90259176	0.81542814	0.8428135	0.5182134	0.7109107	0.85895073	0.6930828	0.6252952	0.6440357	0.8098699	0.953096	0.91428447	0.83317757	0.75283384	0.85771763	0.7299322	0.96040916	0.84090567	0.71655464	0.98451364	0.57295924	0.5490546	0.9631758	0.95157444	0.91819453	0.69427466	0.803455	0.8256922	0.8227715	0.7619835	0.60426295	0.85151327	0.9195773	0.7383392	0.595443	0.8644898	0.767971	0.40589887	0.94472504	0.92225283	0.8522272	0.4533195	0.68365186	0.7214291	0.86002856
handtekening/noun	0.6500063	0.8437185	0.97492945	0.85975796	0.46997344	0.55684733	0.7441757	0.78542507	0.84716195	0.7705344	0.7737431	0.79138947	0.92838216	0.687858	0.9718469	0.81096095	0.5568325	0.7168979	0.78266627	0.944469	0.74460065	0.83565533	0.82287055	0.70691127	0.7335771	0.73546004	0.72935176	0.7549369	0.36480814	0.99024594	0.9881782	0.88139117	0.7701465	0.68690836	0.8883436	0.90957725	0.9175698	0.9332758	0.95043296	0.6030477	0.71627533	0.8472228	0.98602134	0.4477719	0.0	0.5495251	0.82275236	0.6208422	0.84519774	0.5972203	0.790436	0.66213894	0.8434387	0.815636	0.84146273	0.85561895	0.7689405	0.9004194	0.8262112	0.9035512	0.54075843	0.47521043	0.59881294	0.88841856	0.7198674	0.6711873	0.7766999	0.8039526	0.73990774	0.54852504	0.751214	0.7700583	0.96897817	0.750062	0.7518877	0.65788895	0.760039	0.5944357	0.76544446	0.7537156	0.8023724	0.83499706	0.7597754	0.51855195	0.9919029	0.7752757	0.9662684	0.65261173	0.6942393	0.866325	0.7812335	0.69284916	0.7771177	0.6510153	0.6885245	0.81666493	0.487639	0.66495264	0.80119336	0.62504506	0.86274135	0.97062534	0.66331017	0.5905843	0.8239111	0.60041857	0.6634904
huur_contract/noun	0.87374616	0.7643729	0.9027066	0.9308463	0.5097109	0.60073507	0.7492803	0.52997684	0.75842285	0.6585212	0.94110054	0.69562423	0.88304025	0.7341727	0.92229486	0.9428256	0.66879237	0.96373177	0.8109654	0.86162513	0.7022455	0.63859963	0.77241665	0.7796567	0.71949553	0.68832123	0.6931329	0.6485597	0.57939196	0.9912852	0.93627596	0.97557634	0.7542542	0.66718423	0.855486	0.9290954	0.95107025	0.642354	0.9131325	0.6771475	0.9424913	0.79399556	0.99634737	0.6398845	0.5495251	0.0	0.7557654	0.8693202	0.9417408	0.5949644	0.93716854	0.8136767	0.8301723	0.7683635	0.6095003	0.76869583	0.79850215	0.7467442	0.86172575	0.893504	0.51245403	0.62912333	0.6979509	0.87366253	0.9105545	0.75770026	0.7318555	0.87289166	0.8674687	0.67549944	0.7766491	0.8960105	0.94538885	0.65541893	0.8457855	0.80563533	0.99540347	0.7044163	0.9534579	0.83455044	0.7592044	0.9670398	0.63491595	0.6397821	0.97208554	0.9565631	0.9937535	0.9073498	0.87757015	0.83989716	0.85873	0.6983909	0.60033035	0.7574755	0.8777192	0.78611493	0.7484497	0.68353176	0.7682365	0.7122525	0.84950787	0.92628205	0.6475153	0.6047235	0.9499796	0.56497747	0.7367803
huwelijk/noun	0.8837714	0.86938894	1.0	0.89663655	0.74644786	0.89518476	0.88493985	0.8009718	0.99797463	0.7812141	0.9214061	0.988407	0.7521091	0.9291844	0.89513487	0.92009777	0.6904752	0.9551853	0.9922449	0.88145727	0.9779556	0.98994535	0.8390821	0.8634037	0.888875	0.7376833	0.7743051	0.85830104	0.77554464	0.99737763	0.9136745	0.9922545	0.8767286	0.7746144	0.9973242	0.98595136	0.9760448	0.93134624	0.9749598	0.7505034	0.9184992	0.92686033	0.99568343	0.7144876	0.82275236	0.7557654	0.0	0.7782269	0.78832686	0.8221855	0.9745667	0.88796467	0.769697	0.7976984	0.9967127	0.9272807	0.80624276	0.8973412	0.6954528	0.94457513	0.7755387	0.8394425	0.7578864	0.9725944	0.81164336	0.8065842	0.8287591	0.7849134	0.7489196	0.76435626	0.77170146	0.8764649	0.9765186	0.8420715	0.81932735	0.8453362	0.9837802	0.9110208	0.9012629	0.7822372	0.81006235	0.9334666	0.7406787	0.7357733	0.9866784	0.9465934	0.92780304	0.96338	0.9548948	0.8786403	0.8148825	0.81360555	0.7652675	0.9148401	0.997638	0.91343826	0.6409453	0.74231946	0.8870297	0.6023158	0.9947358	0.9584776	0.72129875	0.60529435	0.8599117	0.72768027	0.744391
identiteitsbewijs/noun	0.91692734	0.9792569	0.9949808	0.8248876	0.85184115	0.6975833	0.95082283	0.8473137	0.92682993	0.7775987	0.99682695	0.8203511	0.7477773	0.8941055	0.99692	0.9023374	0.87103635	0.88696593	0.8666524	0.9871692	0.812048	0.6002077	0.9665825	0.9460158	0.8665833	0.8931753	0.60141444	0.92531943	0.45631427	0.9948588	0.9819908	0.9775097	0.605608	0.532638	0.943007	0.8447476	0.9246401	0.97325003	0.8288986	0.81387675	0.8107976	0.8838735	0.9988316	0.81362414	0.6208422	0.8693202	0.7782269	0.0	0.82142097	0.8113547	0.7543424	0.9462535	0.7708788	0.8734125	0.942757	0.8785857	0.791486	0.9810081	0.78253365	0.92035985	0.77001965	0.39640725	0.40864652	0.93124056	0.71926546	0.77898866	0.8868296	0.7862437	0.78767604	0.8707185	0.65418375	0.59257185	0.96443963	0.44542176	0.809137	0.8962517	0.91728866	0.6402743	0.9745016	0.8917836	0.85185856	0.7800504	0.76875114	0.76225317	1.0	0.84361917	0.90022385	0.88244385	0.94194794	0.8990333	0.6946863	0.61390245	0.6964505	0.8975282	0.83297414	0.50957346	0.6227958	0.48565578	0.91846573	0.6827129	0.6002591	0.9995231	0.43803227	0.8553277	0.8716339	0.76767427	0.42447734
jaar/noun	0.98227775	0.90349615	0.91135615	0.81965	0.84299517	0.8335328	0.87359464	0.98777	0.9614718	0.8074583	0.8579503	0.8912343	0.9294912	0.82615054	0.8269588	0.9811618	0.8099982	0.8967511	0.9047245	0.868294	0.8184218	1.0	0.9634261	0.963741	0.89689237	0.96623784	0.84742343	0.9282619	0.8223322	0.9736304	0.5066664	0.9691631	0.6882251	0.7937691	0.9326384	0.8760451	0.9695967	0.94917744	0.8600828	0.7974142	0.7903493	0.69911444	0.95848835	0.7996392	0.84519774	0.9417408	0.78832686	0.82142097	0.0	0.83433545	0.8634491	0.9809164	0.8216387	0.8973125	0.8969153	0.82090354	0.77879715	0.9385239	0.72609913	0.9427329	0.85496926	0.8723971	0.8746999	0.8436527	0.9234959	0.767588	0.9648048	0.9426338	0.7753272	0.94945717	0.8583489	0.9239856	0.9146996	0.9163252	0.7697225	0.9550858	0.96267223	0.97872436	0.85662466	0.80326074	0.77606165	0.83139205	0.91999185	0.8274899	0.9597033	0.8799908	0.6369598	0.84060025	0.97249967	0.95747256	0.8809	0.8974743	0.85529435	0.97513324	0.9554068	0.8331176	0.8207064	0.8876763	0.78554624	0.78889686	0.9569594	0.8749987	0.8578623	0.9103467	0.9066262	0.98313934	0.7660823
juridisch/adj	0.85678095	0.769211	0.94854105	0.9814374	0.6819453	0.79339707	0.6446978	0.63232255	0.7778593	0.7095815	0.9220787	0.7648803	0.8982019	0.54763377	0.9900169	0.86406815	0.53621244	0.8041119	0.9291936	0.7732156	0.83594894	0.9689146	0.6822958	0.68095815	0.7011016	0.5760778	0.9048914	0.5184184	0.6541892	0.95653194	0.93409586	0.9626692	0.88268167	0.68939686	0.79721093	0.97474927	0.878703	0.5497725	0.9623474	0.54561317	0.931004	0.7271378	0.96858317	0.62949705	0.5972203	0.5949644	0.8221855	0.8113547	0.83433545	0.0	0.97436357	0.7845781	0.8433322	0.7819592	0.96593684	0.73457015	0.79129714	0.7891821	0.8104528	0.8444029	0.638283	0.7067826	0.8341387	0.7829146	0.8339777	0.5941353	0.6445479	0.7462827	0.7424433	0.5986942	0.7002278	0.8549706	0.9680319	0.87756556	0.8177598	0.7061564	0.857194	0.7831324	0.9528598	0.8716522	0.797088	0.9816832	0.6810162	0.6099609	0.93596876	0.954988	0.91931087	0.82425344	0.9256014	0.7475822	0.8586911	0.8329985	0.53279495	0.74075097	0.93393403	0.8096278	0.56900376	0.8324679	0.6310941	0.69246197	0.8734012	0.69533885	0.8365358	0.55992544	0.7742727	0.80514115	0.8528053
kaart/noun	0.9326915	0.9572667	0.79471934	0.36688536	0.9460703	0.8564894	0.9312293	0.8104963	0.946034	0.7320802	0.8077712	0.8732549	0.847726	0.98008907	0.7868499	0.9654087	0.93955904	0.5471113	0.4825065	0.86459076	0.83853334	0.8683176	0.97652656	0.8976959	0.87480915	0.89643645	0.90312606	0.9201397	0.8624958	0.7603469	0.9407939	0.88606817	0.5407654	0.60522187	0.9662096	0.28207052	0.98140943	0.9873714	0.30650127	0.9294422	0.52979064	0.91137046	0.83021224	0.96497756	0.790436	0.93716854	0.9745667	0.7543424	0.8634491	0.97436357	0.0	0.9589396	0.9401578	0.762756	0.6069709	0.82467484	0.81106013	0.9427576	0.5437144	0.9783309	0.9308057	0.79932445	0.82235664	0.8901787	0.9375206	0.8218304	0.98742014	0.9404863	0.96521604	0.95206106	0.890862	0.92402226	0.43238902	0.90699285	0.62334216	0.8228421	0.88739645	0.88540095	0.49208587	0.53107727	0.845336	0.37366867	0.8882174	0.9042395	0.78708166	0.5546827	0.98355216	0.9954216	0.9867843	0.8542185	0.92818874	0.7397115	0.9063448	0.93635976	0.60988325	0.7184136	0.9402079	0.8329116	0.982892	0.8683046	0.8626074	0.90499616	0.91795087	0.92708254	0.89114267	0.898692	0.7525221
kandidatuur/noun	0.39639086	0.93784434	0.96974057	0.9498544	0.7119235	0.92497015	0.8499629	0.7910802	0.9363253	0.8354435	0.74181867	0.9543169	0.7516076	0.82232213	0.9869339	0.78132415	0.48226	0.9208324	0.93611795	0.7852092	0.914536	0.98205996	0.81744266	0.6441691	0.87367225	0.6971571	0.9566865	0.84934986	0.85818225	0.995584	0.98561364	0.5238284	0.9279546	0.7907292	0.9625462	0.9718411	0.90398836	0.8389803	0.9802894	0.8879811	0.99523604	0.8462437	0.9927671	0.7092649	0.66213894	0.8136767	0.88796467	0.9462535	0.9809164	0.7845781	0.9589396	0.0	1.0	0.59417295	0.9693931	0.8968308	0.85791874	0.89147186	0.9163965	0.980471	0.66002655	0.9025066	0.92725426	0.77585864	0.7170925	0.864664	0.9025416	0.5873121	0.8790356	0.5214714	0.9173827	0.9812874	0.9357592	0.9231249	0.8499335	0.8320248	0.7419917	0.8331373	0.94854146	0.92585194	0.7555202	0.9668568	0.7296947	0.6439653	0.99359083	0.98076195	0.9494167	0.73141956	0.70226675	0.90696865	0.8887288	0.829478	0.7430376	0.8475901	0.92218226	0.90280944	0.651101	0.92911965	0.9225157	0.6849475	0.9835927	0.8021617	0.92701924	0.766399	0.95109063	0.86250144	0.89486724
lang/adj	0.99775964	0.8997696	0.9151085	0.90495116	0.882338	0.92065436	0.7889049	0.95949966	0.97023255	0.7649383	0.97279567	0.6383376	0.6551816	0.75522125	0.9824578	0.9811751	0.82511675	0.98462486	0.9043295	0.9774042	0.8335128	0.9878873	0.9649078	0.936932	0.9370565	0.95143795	0.9634646	0.60182333	0.7635416	0.9630663	0.7966085	0.9529511	0.8945737	0.8385105	0.9766121	0.9289907	0.9440596	0.8313038	0.97331613	0.8374943	0.8943438	0.6752671	0.9396967	0.84543884	0.8434387	0.8301723	0.769697	0.7708788	0.8216387	0.8433322	0.9401578	1.0	0.0	0.86033463	0.9688245	0.78199565	0.8246992	0.9980195	0.7902745	0.90976804	0.7582289	0.8229414	0.7825551	0.7387272	0.7297636	0.72327304	0.92937315	0.78179246	0.6283698	0.9748759	0.7941596	0.7930166	0.99947816	0.8938619	0.88655746	0.778116	0.9923047	0.9324878	0.90775996	0.89734584	0.8570937	0.9043873	0.75925255	0.76001644	0.93528783	0.88887393	0.9753132	0.8277242	0.9551265	0.8606989	0.95383745	0.76496965	0.78630334	0.9856645	0.9831958	0.82221377	0.7485132	0.8267305	0.8677801	0.81083214	0.9161162	0.7368671	0.7777394	0.8607702	0.93224454	0.8899359	0.7291095
licentie/noun	0.7835764	0.77945644	0.88457197	0.8835314	0.76299834	0.95310384	0.82292473	0.72449064	0.911868	0.5925661	0.98807395	0.92045796	0.60571253	0.8549592	0.9774863	0.7697049	0.8073694	0.9644664	0.9201848	0.70631075	0.9255676	0.91257125	0.8934561	0.86223	0.92204416	0.7387717	0.87603545	0.86241955	0.8095924	0.9383999	0.93921566	0.995918	0.87240565	0.7178917	0.93890375	0.9136609	0.953397	0.6810587	0.9370135	0.7312299	0.85554624	0.842682	0.94314134	0.69291246	0.815636	0.7683635	0.7976984	0.8734125	0.8973125	0.7819592	0.762756	0.59417295	0.86033463	0.0	0.9428656	0.8393327	0.8978909	0.81519747	0.45735037	0.94631696	0.7272817	0.79719216	0.8061179	0.5268057	0.91147	0.73626065	0.8051256	0.761847	0.75109357	0.8671177	0.8457632	0.8884259	0.9392708	0.7857714	0.7807349	0.89048886	0.95889807	0.8889437	0.94468474	0.80076575	0.8147236	0.9157981	0.51913923	0.71397907	0.9242647	0.9030621	0.906625	0.9893575	0.9906431	0.88994575	0.8851336	0.54954684	0.5648378	0.9070109	0.9650707	0.6158527	0.70394737	0.63902014	0.9178373	0.43762213	0.911641	0.5613235	0.7998581	0.8105513	0.88372195	0.8759204	0.76769537
lid_kaart/noun	0.9963611	0.90476114	0.82517236	0.69508684	0.9681288	0.7449283	0.9576446	0.78133315	0.96586746	0.71861887	0.98852295	0.66319036	0.9457944	0.9613134	0.8647652	0.9917608	0.87286925	0.825134	0.48361224	0.864527	0.8655024	0.624601	0.98026186	0.94185305	0.9387904	0.9014277	0.6629236	0.950205	0.832809	0.9518535	0.97391474	0.91263187	0.82824737	0.77539766	0.97694284	0.6874707	0.96056074	0.9928771	0.659933	0.92675894	0.87320757	0.9026562	0.97876245	0.94646096	0.84146273	0.6095003	0.9967127	0.942757	0.8969153	0.96593684	0.6069709	0.9693931	0.9688245	0.9428656	0.0	0.7681368	0.9173118	0.9285995	0.8387022	0.99011767	0.9727657	0.74261415	0.76351553	0.9954259	0.9371928	0.8856314	0.9896252	0.9920582	0.9835496	0.9818382	0.83840543	0.9529096	0.64924204	0.75141394	0.7134161	0.99895537	0.9598207	0.99080217	0.8010924	0.7456857	0.9470685	0.6140682	0.9271186	0.80237246	0.9962592	0.76751316	0.99752563	0.9987919	0.84882617	0.9528612	0.95477486	0.78283584	0.94366145	0.809297	0.96105254	0.86909056	0.96994	0.7884298	0.9809826	0.9161579	0.97852695	0.9904991	0.7460425	0.87750083	0.984242	0.99005145	0.7880031
niet/adv	0.94536424	0.8924198	0.8760443	0.856866	0.9023621	0.88693833	0.87392277	0.74699175	0.7382338	0.6537975	0.9184127	0.59728265	0.7791525	0.7465216	0.98694116	0.9199081	0.8027756	0.8364047	0.7995118	0.95960885	0.9135075	0.8707149	0.9160476	0.8334265	0.8527608	0.6644075	0.8050654	0.8299919	0.861383	0.9604366	0.8144454	0.94056666	0.86975944	0.6092303	0.9555233	0.96452695	0.70197	0.7444945	0.9947012	0.93149954	0.75672877	0.7616832	0.9417667	0.8817831	0.85561895	0.76869583	0.9272807	0.8785857	0.82090354	0.73457015	0.82467484	0.8968308	0.78199565	0.8393327	0.7681368	0.0	0.6596559	0.9402972	0.80067194	0.95925885	0.90013796	0.7802956	0.8563638	0.81470776	0.89562404	0.6951238	0.9297685	0.77837086	0.8051937	0.905064	0.7517672	0.9405873	0.8908271	0.8966098	0.78242934	0.89300126	0.8715359	0.8836713	0.81820065	0.7707332	0.90315145	0.8991241	0.76604617	0.7630391	0.92186654	0.8106508	0.9218239	0.9512531	0.970064	0.7731078	0.8520096	0.73279816	0.7445781	0.86453205	0.91507435	0.8459947	0.8820064	0.8461381	0.89920574	0.81912804	0.90914935	0.8407766	0.851748	0.7181535	0.91480047	0.9221075	0.52503574
nog/adv	0.87714165	0.86315155	0.8683906	0.82015204	0.7280905	0.875237	0.7758923	0.7825834	0.88543344	0.7712617	0.9072262	0.856925	0.9466415	0.81557524	0.9205092	0.9194991	0.7210193	0.8478565	0.87230176	0.8103922	0.93158525	0.95041096	0.7060367	0.8817114	0.874337	0.74435425	0.9081235	0.77722925	0.76848197	0.8015298	0.9394665	0.93080777	0.891168	0.7330053	0.97721744	0.80542564	0.8225667	0.9026755	0.796458	0.717947	0.72513884	0.71570814	0.8402204	0.79597497	0.7689405	0.79850215	0.80624276	0.791486	0.77879715	0.79129714	0.81106013	0.85791874	0.8246992	0.8978909	0.9173118	0.6596559	0.0	0.8319265	0.8951493	0.7533551	0.75304395	0.7973917	0.8529502	0.875922	0.85669774	0.70809937	0.88774604	0.94463265	0.7209188	0.8538155	0.83729184	0.77850676	0.9329982	0.8399958	0.760122	0.846094	0.8440406	0.9211087	0.8641763	0.87959135	0.6218154	0.9171479	0.835169	0.9343816	0.80945003	0.8627547	0.9527897	0.944047	0.99438524	0.93011224	0.843748	0.8262618	0.7737759	0.90369874	0.7944822	0.921305	0.8491803	0.809607	0.8386141	0.72825503	0.98155504	0.8771289	0.9086131	0.8211492	0.86649907	0.8302244	0.7404544
offerte/noun	0.9066376	0.36916488	0.536363	0.87679636	0.75523037	0.97477674	0.82254803	0.6406138	0.8744186	0.86815995	0.62555504	0.89879584	0.8868369	0.97059804	0.87465566	0.9837152	0.87911916	0.9432678	0.95058095	0.6041228	0.9360193	0.9256132	0.6458636	0.92787486	0.9538566	0.7821009	0.9567084	0.7533458	0.9507412	0.9847262	0.97630376	0.97314566	0.94921696	0.83802783	0.8380241	0.90209067	0.9650962	0.8327867	0.8094244	0.6447049	0.9683149	0.933627	0.96428216	0.61827385	0.9004194	0.7467442	0.8973412	0.9810081	0.9385239	0.7891821	0.9427576	0.89147186	0.9980195	0.81519747	0.9285995	0.9402972	0.8319265	0.0	0.9084974	0.9098506	0.5866182	0.93025625	0.9734117	0.80593544	0.97395927	0.75543684	0.9073811	0.93805474	0.93448853	0.82151735	0.7265675	0.9815938	0.91327184	0.8981385	0.81131536	0.96777135	0.9514063	0.94292754	0.96638066	0.8331279	0.8192166	0.90691745	0.70997775	0.86733633	0.9699175	0.96784145	0.9836097	0.8913523	0.98735154	0.9577017	0.89716595	0.88846207	0.6983654	0.9467935	0.9999185	0.7015561	0.7793813	0.9180276	0.90180224	0.64202166	0.9232941	0.90770745	0.9093208	0.70295405	0.6941343	0.89563125	0.94743294
onbeperkt/adj	0.947209	0.8561739	0.72826445	0.42184418	0.83804226	0.85317785	0.85117865	0.7439559	0.8650927	0.6108514	0.73437464	0.8914815	0.57127196	0.8871836	0.75667775	0.9360575	0.8334162	0.6519852	0.6557741	0.9354225	0.883267	0.91337574	0.95805866	0.91270506	0.86695004	0.7461471	0.83183265	0.8811685	0.801765	0.94941723	0.76106775	0.97078544	0.68860745	0.65113086	0.91309685	0.7040546	0.97008795	0.8499266	0.73191464	0.7663036	0.57359445	0.85724187	0.97106004	0.8597674	0.8262112	0.86172575	0.6954528	0.78253365	0.72609913	0.8104528	0.5437144	0.9163965	0.7902745	0.45735037	0.8387022	0.80067194	0.8951493	0.9084974	0.0	0.9312501	0.8818451	0.73679113	0.7178532	0.68678653	0.8479408	0.58665276	0.8461242	0.6688662	0.7927633	0.89149517	0.7275627	0.8663409	0.90570635	0.79821914	0.73144054	0.8409039	0.91998047	0.75191206	0.51163137	0.3721276	0.8762735	0.7261662	0.5317645	0.7513083	0.9677308	0.55830723	0.83668363	0.97370476	0.9494333	0.70348835	0.98108983	0.6052786	0.6887499	0.8615351	0.7264268	0.6974968	0.68080056	0.6389382	0.94825166	0.6185266	0.8934692	0.64213383	0.78649515	0.73126495	0.9112856	0.8805405	0.67950964
onverminderd/adj	0.9756407	0.95247835	0.8825018	0.94276375	0.9003868	0.9768046	0.8978879	0.9630099	0.9983499	0.9236868	0.9613079	0.91709256	0.999362	0.8526146	0.9082444	0.9258102	0.9403623	0.9120748	0.97062236	0.9757126	0.9615216	0.8913975	0.59272814	0.92554414	0.89904463	0.862698	0.8934743	0.90052253	0.570235	0.98978955	0.98526126	0.96770805	0.8051196	0.9118663	0.99205315	0.9739131	0.99900657	0.90305775	0.8658142	0.7211206	0.61418074	0.8883565	0.99178445	0.91636753	0.9035512	0.893504	0.94457513	0.92035985	0.9427329	0.8444029	0.9783309	0.980471	0.90976804	0.94631696	0.99011767	0.95925885	0.7533551	0.9098506	0.9312501	0.0	0.91465294	0.69821554	0.6306306	0.93017876	0.90155226	0.9270172	0.8531145	0.9045057	0.5315529	0.8989946	0.9311559	0.48134232	0.99224085	0.56256473	0.8993127	0.8067761	0.96653724	0.8941434	0.98915726	0.97101563	0.563189	0.97354656	0.9246979	0.9725619	0.9582332	0.9861097	0.9865925	0.9339447	0.97286147	0.93393415	0.9434196	0.68480957	0.89632976	0.96270365	1.0	0.83465457	0.9320606	0.57349133	0.88489574	0.92117655	0.9176185	0.95116067	0.9342452	0.9380124	0.99763185	0.90081924	0.9440874
