	aardappel/noun	afgezant/noun	aureool/noun	bed/noun	belofte/noun	bijstand/noun	blauw/noun	boodschap/noun	compliment/noun	dauw/noun	ding/noun	drank/noun	dressing/noun	droefheid/noun	ervaring/noun	euforie/noun	gave/noun	geluid/noun	geluk/noun	gerecht/noun	geschenk/noun	gestreken/adj	getal/noun	gevoel/noun	gewaad/noun	gewelf/noun	gezang/noun	glimlach/noun	haast/adv	harmonie/noun	haven/noun	heerlijkheid/noun	helderheid/noun	herrie/noun	het/det	hulp/noun	iets/adv	iets/noun	ijl/adj	interventie/noun	klank/noun	kleur/noun	klink/adj	komedie/noun	koning/noun	koor/noun	koor_DIM/noun	kroon/noun	kunst/noun	landschap/noun	lichaam/noun	licht/noun	lof_trompet/noun	maal/noun	maar/adv	mandaat/noun	meest/adj	melodie/noun	menu/noun	minstens/adv	missie/noun	modder/noun	moment/noun	monument/noun	muziek/noun	naam/noun	naar/adj	nul/noun	of/vg	optreden/noun	orgasme/noun	pad/noun	paradijs/noun	paradijselijk/adj	passage/noun	patent/noun	perfectie/noun	piano_spel/noun	plek/noun	plezier/noun	refrein/noun	republiek/noun	rijk/noun	ruimte/noun	rust/noun	sauna/noun	schoonheid/noun	sereniteit/noun	sfeer/noun	sopraan/noun	staat/noun	stad/noun	status/noun	stem/noun	stil/adj	symbool/noun	tafereel/noun	tegelijk/adj	tip/noun	tribunaal/noun	tuin/noun	tweeling/noun	uitzicht/noun	vaak/adj	vader/noun	vaderland/noun	veeleer/adv	visioen/noun	voetbal_tempel/noun	vorst/noun	vrede/noun	vrijheid/noun	vuur/noun	werkster/noun	zaak/noun	zaligheid/noun	zangeres/noun	zij/pron	zo/adv
iets/adv	0.63004977	1.0	0.84088993	0.8486397	0.87957907	0.87084746	0.88886654	0.84821093	0.9230461	0.9926732	0.7431572	0.76201075	0.5300671	0.86610043	0.8257706	0.926384	0.80216676	0.68862426	0.7650128	0.7743379	0.9318788	0.92353654	0.7525798	0.7686737	0.90654945	0.9239663	0.832877	0.9439841	0.5662254	0.747983	0.9836719	0.948006	0.68653345	0.8591068	0.79551774	0.7953161	0.0	0.661854	0.77210766	0.8166483	0.71849716	0.6780658	0.73273695	0.70564365	0.97755903	0.83365405	0.8565219	0.79286397	0.8514082	0.89835554	0.83463407	0.68819386	0.9942525	0.8926761	0.67789656	0.9696312	0.8345663	0.71357834	0.87106264	0.80365634	0.90492004	0.9172237	0.75307393	0.86142665	0.7647894	0.8604207	0.7503272	0.7642158	0.60401654	0.95977414	0.63191843	0.9107705	0.9426937	0.87224	0.85265565	0.80738765	0.78564507	0.8447097	0.8075133	0.8604514	0.86224645	0.9689056	0.800438	0.7283431	0.8662851	0.9540418	0.72135264	0.8044096	0.7902874	0.83725023	0.933521	0.95181936	0.8681539	0.78387094	0.8372755	0.8723333	0.7911757	0.74442255	0.70413935	0.9764898	0.868227	0.72601587	0.9333792	0.6444036	0.96656394	0.96574783	0.79429495	0.8283553	0.95497316	0.95817584	0.893358	0.8482295	0.7449713	0.70780575	0.88581175	0.9219636	0.8787151	0.7278257	0.762478
iets/noun	0.9260143	1.0	0.8989267	0.8301393	0.804255	0.8920864	0.8216094	0.82572246	0.8556575	0.9701859	0.52515954	0.9105493	0.9442128	0.43598366	0.6901516	0.6762891	0.8010678	0.7308704	0.6055227	0.9362561	0.90605456	0.9458747	0.75210196	0.43414927	0.9433804	0.8357713	0.7684696	0.90474916	0.68542147	0.73367596	0.99987406	0.93879247	0.8103552	0.8249207	0.8315576	0.9093778	0.661854	0.0	0.7674446	0.9555065	0.68491817	0.7349375	0.8846428	0.84291965	0.8889669	0.8955739	0.9383611	0.946117	0.6838269	0.74844897	0.83949214	0.8398473	1.0	0.83481723	0.60233426	0.9765253	0.72149396	0.73142135	0.9548135	0.9011341	0.9895607	0.9500471	0.65336144	0.9816172	0.63936245	0.97706664	0.64601105	0.8091166	0.689461	0.9559835	0.79396725	0.9688419	0.9423388	0.77864265	0.8080011	0.9841084	0.69854957	0.8127863	0.72747296	0.71320456	0.80239695	0.9938819	0.88680744	0.7504843	0.7993496	0.89444524	0.5594944	0.81209636	0.55662346	0.82507116	0.85063183	0.8885629	0.94294596	0.7714148	0.67779905	0.8600987	0.7150162	0.5177959	0.9696248	1.0	0.7718067	0.8870271	0.8086436	0.56407	0.94155055	0.91223156	0.6542014	0.75764424	0.96380836	0.95599777	0.9131447	0.7379811	0.9909516	0.85649425	0.98601764	0.7344839	0.8771188	0.7874073	0.76306474
ijl/adj	0.9463173	1.0	0.86278236	0.9223889	0.7078389	0.9856373	0.6851932	0.77146655	0.98939866	0.9429011	0.862377	0.7154725	0.9065054	0.8236477	0.809753	0.9587899	0.70232224	0.2517218	0.73745584	0.8484316	0.8732586	0.6461977	0.89000416	0.680125	0.687673	0.76395655	0.40627235	0.85240936	0.453896	0.42390162	0.9355368	0.88842714	0.43458378	0.4811204	0.67960787	0.9887569	0.77210766	0.7674446	0.0	0.857998	0.25767273	0.43509626	0.51178676	0.92983806	0.9962606	0.39818525	0.5834645	0.9142527	0.62316257	0.65505266	0.677658	0.4541365	0.999845	0.69183844	0.82510334	0.9278305	0.7775711	0.23764479	0.9126267	0.91529036	0.9336542	0.7187942	0.77211523	0.7746985	0.24082911	0.8711179	0.71642005	0.96688056	0.68717563	0.6463666	0.91823953	0.8078321	0.91709614	0.72936016	0.39565527	0.82351804	0.54321116	0.6208868	0.87569654	0.65870273	0.46061587	0.9580927	0.9378458	0.495601	0.7536886	0.86642975	0.50219417	0.6301201	0.48502648	0.4048779	0.862752	0.8556594	0.83855844	0.3192433	0.6510552	0.7762431	0.6946931	0.6617032	0.94421685	0.97929406	0.70431787	0.9726135	0.7355145	0.56940293	0.9823434	0.8307523	0.6727557	0.76040447	0.9083393	0.972173	0.722473	0.790915	0.85605943	0.917893	0.8987678	0.7157383	0.45935577	0.889614	0.7427004
interventie/noun	0.9439958	0.8764678	0.97395486	0.9833063	0.90003407	0.71924883	0.95913404	0.8283163	0.917189	0.9933819	0.9321637	0.8714921	0.97822833	0.8704125	0.8038634	0.7798317	0.76826537	0.9200764	0.9446938	0.9257423	0.89276177	0.9412996	0.80072176	0.8901947	0.93393755	0.97539634	0.81977904	0.97486377	0.8360005	0.8688576	0.90705615	0.97719824	0.7609433	0.9727112	0.84033763	0.73058295	0.8166483	0.9555065	0.857998	0.0	0.8533518	0.8875963	0.84837043	0.8477714	0.95479363	0.6978396	0.99141103	0.90736425	0.8975146	0.90997946	0.9124054	0.8877062	1.0	0.9285859	0.9022579	0.74789286	0.83277935	0.84895813	0.94963276	0.94667095	0.8099142	0.9919404	0.74055314	0.9331239	0.9109226	0.95218664	0.89808214	0.789208	0.83621216	0.8854232	0.9674326	0.973677	0.7987966	0.79396784	0.84560585	0.8888416	0.8673221	0.96223736	0.91093004	0.9156328	0.9707179	0.8798489	0.79032135	0.9292476	0.93037546	0.92457026	0.85556376	0.8668478	0.85124385	0.7351167	0.6756101	0.95618415	0.9071984	0.76500404	0.9154831	0.8735455	0.82907355	0.9026635	0.9097603	0.8062726	0.9349707	0.97654486	0.9434941	0.8704474	0.9308739	0.982545	0.8563213	0.71106005	0.88294786	0.8823925	0.88635236	0.8716174	0.92979646	0.89717364	0.87105465	0.92229927	0.90065247	0.7457994	0.90020496
klank/noun	0.9235933	1.0	0.8128357	0.846653	0.6857748	0.982337	0.67466235	0.6377988	0.7864312	0.98620504	0.82959783	0.7039301	0.9023114	0.8103542	0.7510033	0.94438106	0.6968802	0.20235145	0.80084085	0.847897	0.81435144	0.7113353	0.8922771	0.6371974	0.73147666	0.77145565	0.43590403	0.8741948	0.39386767	0.43559146	0.8446575	0.9141379	0.37187624	0.56755006	0.7355486	0.95727015	0.71849716	0.68491817	0.25767273	0.8533518	0.0	0.4481613	0.5372892	0.92287695	0.970009	0.43709832	0.57766837	0.93863314	0.64561754	0.5761909	0.6608486	0.4181965	0.9825548	0.7981617	0.834815	0.96836424	0.715498	0.34289813	0.8619146	0.89981836	0.9407145	0.74565053	0.80962867	0.8577794	0.24291515	0.87776333	0.7534039	0.9820027	0.6419311	0.62018085	0.93437076	0.8433007	0.9316036	0.7072112	0.3887081	0.87441427	0.4986534	0.6067128	0.8269749	0.6443324	0.5577266	0.9442711	0.8476114	0.49573648	0.7654159	0.871105	0.47131395	0.6806329	0.32784325	0.40762156	0.74498105	0.8630757	0.8302388	0.38298446	0.7060387	0.75915104	0.6061802	0.5760276	0.90830886	0.996738	0.73601854	0.878512	0.71857905	0.60147667	0.93637025	0.8817922	0.7499719	0.6553358	0.92172396	0.9485067	0.8222065	0.7629545	0.8747245	0.8520364	0.87599194	0.7113048	0.5671549	0.86466616	0.7232138
kleur/noun	0.8082399	1.0	0.8720776	0.8879633	0.839016	0.9725507	0.3466909	0.83323824	0.97391963	0.92750335	0.85394055	0.8520547	0.74185455	0.7718526	0.9136082	0.7967427	0.8570159	0.43711495	0.80443573	0.8368732	0.94331825	0.6801262	0.7967286	0.6558339	0.6232114	0.70899796	0.62995565	0.86276144	0.552251	0.51959753	0.9311388	0.84818304	0.4480282	0.7592906	0.699581	0.9615084	0.6780658	0.7349375	0.43509626	0.8875963	0.4481613	0.0	0.72347134	0.9170078	0.9189475	0.619713	0.85961896	0.8870579	0.67997044	0.5861123	0.61421466	0.3065101	1.0	0.8644486	0.87490875	0.97536486	0.7613648	0.48111278	0.9145848	0.8922221	0.9317132	0.7428083	0.733578	0.76847804	0.48504412	0.8776715	0.7834747	0.9756113	0.5812612	0.85452497	0.92958915	0.9177874	0.8868318	0.65756345	0.66767097	0.78277725	0.6044067	0.7006734	0.77867234	0.7680017	0.6903986	0.90802026	0.87359506	0.45640862	0.746385	0.83228683	0.42655927	0.62672055	0.42219067	0.7541345	0.91063696	0.74564624	0.8255043	0.562196	0.6480833	0.7272006	0.6600358	0.6523256	0.8044381	1.0	0.6900164	0.9603127	0.70815015	0.66674405	0.9410348	0.7973248	0.63529754	0.8281379	0.914016	0.9097688	0.7862241	0.77560294	0.87849444	0.95450634	0.77205575	0.75274605	0.663543	0.9069771	0.7746878
klink/adj	0.94397414	0.9850372	0.8371848	0.9361999	0.77841353	0.9767178	0.8030899	0.93353146	0.9356806	0.97642195	0.90734845	0.6874362	0.93523717	0.8673891	0.7590045	0.8835427	0.76824033	0.61739117	0.9343163	0.84567624	0.7514232	0.9004662	0.718791	0.75089705	0.6499233	0.93647623	0.5182104	0.8196032	0.6103505	0.65924025	0.97194356	0.92499924	0.78788304	0.7106135	0.71647024	0.980685	0.73273695	0.8846428	0.51178676	0.84837043	0.5372892	0.72347134	0.0	0.9425514	0.9486517	0.45722318	0.43775028	0.796246	0.7624777	0.8871411	0.6997124	0.7203227	0.99996156	0.85300016	0.8529902	0.9327582	0.735114	0.38693005	0.89876986	0.8503162	0.9513732	0.8905851	0.8441693	0.70655656	0.4479841	0.64477366	0.7278122	0.7840905	0.6905912	0.5453823	0.9483975	0.82145196	0.9542294	0.91413873	0.6365562	0.87156385	0.7867492	0.58312917	0.8990726	0.6339669	0.7185243	0.91017765	0.98489666	0.79334253	0.8842936	0.91376936	0.7304102	0.8093898	0.718302	0.4910903	0.9309164	0.94293034	0.9077883	0.35023516	0.72186506	0.8641727	0.8099255	0.81889534	0.93460053	0.9849436	0.9069953	0.8414011	0.9249693	0.6943953	0.9470837	0.93851054	0.7707526	0.81231856	0.8639504	0.92546844	0.7867551	0.9176555	0.7734388	0.87427247	0.94219273	0.92548364	0.35549164	0.87697506	0.85121334
komedie/noun	0.9529241	0.9664354	0.77408844	0.8699516	0.952188	0.9072354	0.9140101	0.8096186	0.93523675	0.9507629	0.7933538	0.93790114	0.94028664	0.91450065	0.86139274	0.9876922	0.6525953	0.93329877	0.8889926	0.97949606	0.8534431	0.9672012	0.8154299	0.82064563	0.9976463	0.9374517	0.8450993	0.83289075	0.7490393	0.88834584	0.9269527	0.9844411	0.8217045	0.9551366	0.84186864	0.8692841	0.70564365	0.84291965	0.92983806	0.8477714	0.92287695	0.9170078	0.9425514	0.0	0.9573146	0.89428425	0.9970691	0.96138686	0.69087636	0.8135473	0.86505914	0.8860509	1.0	0.87730247	0.76819825	0.98333883	0.75966346	0.8650147	0.98972535	0.9458909	0.9729132	0.9569577	0.9866868	0.95765686	0.9043986	0.8815703	0.71684587	0.9441008	0.8375195	0.9885134	0.94165397	0.86893046	0.7428361	0.6352786	0.9506651	0.68654	0.7388114	0.9678528	0.8800126	0.91273665	0.9194833	0.9784043	0.7868782	0.88875353	0.9936749	0.95907396	0.792963	0.89655674	0.7993289	0.97844505	0.946774	0.95018995	0.9647132	0.93012595	0.8347395	0.83257675	0.6233963	0.7844567	0.98793256	0.9975342	0.87275404	0.5987166	0.9634044	0.74242675	0.72034323	0.86891013	0.7133457	0.6834025	0.9666063	0.88832295	0.90354747	0.898115	0.982362	0.59979945	0.9953247	0.99695474	0.96095747	0.7277913	0.89398813
koning/noun	0.9621191	0.75186646	0.8749234	0.9773855	0.9839302	0.90507615	0.93058664	0.98369706	0.8798814	0.9972929	0.8659795	0.94648665	0.9981386	0.78655577	0.88118446	0.8155455	0.7436714	0.9888042	0.88562715	0.9972661	0.44040114	0.9986805	0.96647406	0.8972626	0.8707663	0.9623575	0.93181777	0.9154717	0.92269987	0.978383	0.9693012	0.9535489	0.93958676	0.97202307	0.8513832	0.9238284	0.97755903	0.8889669	0.9962606	0.95479363	0.970009	0.9189475	0.9486517	0.9573146	0.0	0.9803528	0.9978315	0.59630364	0.9350977	0.93295556	0.9238217	0.9909019	1.0	0.9574207	0.97079283	0.77671874	0.87619597	0.9503159	0.9726474	0.96340144	0.71421826	0.91446114	0.90806544	0.8212496	0.9413063	0.9453358	0.9979223	0.892411	0.84579426	0.99026084	0.9966315	0.95043486	0.68694764	0.9499364	0.9991072	0.942468	0.94555485	0.97149014	0.87262	0.91003025	0.8987547	0.47810167	0.5180063	0.9926142	0.97505987	0.9849949	0.837	0.9918582	0.9438346	0.9658166	0.8644907	0.82137275	0.6780553	0.92849475	0.89050746	0.7185753	0.949975	0.84881794	0.9694383	0.947326	0.9701459	0.85445046	0.9063702	0.8986571	0.64392126	0.44858104	0.67548746	0.9437682	0.9994485	0.30248815	0.89410484	0.8378126	0.9904926	0.88204515	0.9968559	1.0	0.9454429	0.86889285	0.9831554
koor/noun	0.9139666	1.0	0.8623856	0.9536666	0.8701578	0.98324096	0.77130795	0.8397076	0.9576112	0.99892235	0.96483475	0.709905	0.9411172	0.960292	0.89434224	0.9598515	0.72041833	0.47317988	0.8911431	0.8065644	0.81038404	0.8168177	0.8168403	0.7755873	0.5818826	0.93198407	0.31423348	0.78483075	0.54599464	0.5228584	0.9594773	0.99788785	0.5850191	0.69209385	0.83484024	0.9759583	0.83365405	0.8955739	0.39818525	0.6978396	0.43709832	0.619713	0.45722318	0.89428425	0.9803528	0.0	0.7470352	0.92073256	0.80249155	0.8290736	0.5938083	0.7065971	0.99062914	0.77503103	0.9528203	0.9345111	0.7231581	0.3889593	0.8185722	0.935387	0.96144277	0.78498137	0.8615973	0.95165455	0.39823174	0.7371162	0.7321581	0.95179784	0.76106334	0.4844874	0.9875271	0.9660329	0.8813628	0.79930806	0.6073757	0.9205665	0.6821426	0.60964394	0.9480612	0.74365246	0.6418513	0.97175443	0.95207655	0.7681441	0.8187149	0.8471034	0.6123363	0.6992566	0.56241953	0.25695038	0.96175593	0.99983424	0.8810557	0.3524173	0.69383574	0.8945606	0.7622115	0.78552246	0.9190864	0.9390054	0.83842087	0.9424288	0.8615154	0.78802985	0.9331267	0.9448911	0.74466854	0.7128948	1.0	0.9886262	0.76788247	0.86582124	0.8096113	0.949946	0.95934504	0.82947224	0.37959367	0.8664391	0.894916
koor_DIM/noun	0.98075485	1.0	0.803507	0.97102886	0.7533069	0.9784164	0.81543887	0.9814036	0.99850184	0.98852885	0.9900092	0.94625634	0.9484074	0.920618	0.8165104	0.9194598	0.783308	0.64004123	0.99005187	0.92682606	0.89447343	0.9476923	0.83743423	0.84034514	0.7732431	0.89512306	0.68953025	0.9802102	0.7893418	0.6849921	0.99995005	0.95922834	0.7676257	0.8087388	0.88852227	0.9881619	0.8565219	0.9383611	0.5834645	0.99141103	0.57766837	0.85961896	0.43775028	0.9970691	0.9978315	0.7470352	0.0	0.99978125	0.8331917	0.9188045	0.92719054	0.86614895	0.9997634	0.9734988	0.94692504	0.95119303	0.79675406	0.58608353	0.9854542	0.90137714	0.96786237	0.9626845	0.99118257	0.794089	0.5141185	0.54244524	0.8938241	0.938101	0.80230594	0.5332937	0.97884154	0.7222054	0.99114966	0.97474074	0.62340045	0.97960967	0.85573626	0.663127	0.9958901	0.68573153	0.605657	0.96593356	0.9918456	0.7258018	0.99513084	0.9659188	0.8894636	0.96962917	0.8432481	0.55558705	0.97400403	0.99352306	0.9212344	0.45869654	0.8848073	0.9336729	0.94300264	0.8614123	0.99439114	0.9932199	0.9654414	0.99479437	0.87577105	0.59600025	0.9896074	0.95590246	0.8315969	0.95427865	0.9388055	0.9926198	0.99702865	0.9990233	0.9659876	0.8535607	0.9540827	0.9520355	0.6912176	0.89663714	0.9626915
kroon/noun	0.96581066	0.8090432	0.7166836	0.9898091	0.9912188	0.9727448	0.88106847	0.94352204	0.9559969	0.98471	0.8826695	0.83012605	0.97382456	0.9079701	0.90088344	0.99068314	0.6795019	0.9260903	0.9139338	0.95626915	0.74560654	0.99842095	0.9667154	0.9403522	0.6945807	0.9836069	0.9256253	0.8991195	0.74099	0.92455643	0.98523015	0.9960581	0.95321715	0.9873171	0.80760354	0.97572505	0.79286397	0.946117	0.9142527	0.90736425	0.93863314	0.8870579	0.796246	0.96138686	0.59630364	0.92073256	0.99978125	0.0	0.9174757	0.9480088	0.7564647	0.879459	1.0	0.9197121	0.8819573	0.94932073	0.9481209	0.8270707	0.9125238	0.8074441	0.8914784	0.9976002	0.945613	0.81604934	0.91999835	0.98463494	0.99403346	0.97701746	0.8856542	0.99228173	0.9940881	0.98473233	0.9170681	0.95355034	0.91492313	0.8683754	0.8582418	0.9996405	0.91574585	0.935781	0.75596017	0.88916636	0.8218611	0.9770208	0.9823541	0.93773067	0.79377687	0.9842452	0.94060594	0.9144761	0.97251445	0.9532535	0.894001	0.9260847	0.93491364	0.8787854	0.949807	0.8703234	0.9644037	0.98123926	0.9576697	0.8187345	0.97286135	0.9170537	0.9082166	0.816373	0.8539279	0.88573474	0.98534364	0.8381541	0.83234453	0.9203683	0.8353363	0.8473624	0.99993193	1.0	0.8386943	0.8424194	0.93788755
kunst/noun	0.9428767	0.9807333	0.82455385	0.91599315	0.8380315	0.94698715	0.83739686	0.75613296	0.9429596	0.9351276	0.7196065	0.85097146	0.94764775	0.76364905	0.8165277	0.86493844	0.6776813	0.69096684	0.7140081	0.9313321	0.8205239	0.8996076	0.8682508	0.6557742	0.86979014	0.6468658	0.7491553	0.892903	0.64854044	0.6595455	0.95286936	0.8781726	0.68692875	0.811803	0.8118851	0.9528867	0.8514082	0.6838269	0.62316257	0.8975146	0.64561754	0.67997044	0.7624777	0.69087636	0.9350977	0.80249155	0.8331917	0.9174757	0.0	0.61379516	0.66017336	0.71722144	0.85482234	0.90394247	0.809681	0.9971381	0.8027588	0.65913546	0.9490236	0.8606346	0.9670661	0.94652855	0.8428384	0.6811471	0.5606365	0.94129825	0.85058814	0.9906884	0.71075404	0.7727337	0.759059	0.8317438	0.7437804	0.63135636	0.7110126	0.91889423	0.5871224	0.81221104	0.6634402	0.66979134	0.8512794	0.90151465	0.8296981	0.53892154	0.756912	0.80160505	0.47990543	0.72892374	0.60701466	0.8505027	0.8927889	0.698884	0.794389	0.7592882	0.6258619	0.64346385	0.689919	0.57469857	0.9591345	0.97283083	0.6453771	0.85831326	0.7228228	0.71334726	0.91558397	0.81559336	0.7364666	0.65014684	0.84300894	0.91249317	0.73914015	0.62687707	0.90738255	0.8595698	0.97183335	0.75354266	0.83549887	0.8333635	0.8615137
landschap/noun	0.959314	0.9299313	0.69872624	0.7339903	0.6849483	0.98835444	0.6678446	0.7267171	0.83726287	0.8781836	0.8671591	0.904123	0.9248461	0.8104116	0.8184201	0.97100466	0.82845753	0.55805624	0.79827875	0.91829175	0.8996665	0.84638274	0.82433903	0.78159344	0.8072934	0.69012046	0.7271959	0.7235863	0.51746076	0.73443174	0.6162412	0.6696754	0.7144693	0.74123704	0.6378782	0.9533762	0.89835554	0.74844897	0.65505266	0.90997946	0.5761909	0.5861123	0.8871411	0.8135473	0.93295556	0.8290736	0.9188045	0.9480088	0.61379516	0.0	0.6887903	0.4874764	0.99977386	0.88078076	0.86992574	0.92035645	0.75832677	0.78943217	0.9494284	0.85917574	0.9726593	0.8929242	0.81978345	0.54121715	0.6974199	0.81788135	0.85243475	0.97283995	0.69969213	0.94235873	0.9442374	0.7814821	0.6945869	0.4338534	0.6600446	0.9059705	0.74831903	0.7729141	0.4640326	0.9208878	0.8381885	0.9635947	0.7318462	0.5708854	0.7116932	0.79152495	0.55081713	0.8210232	0.44904315	0.8439592	0.71887827	0.40937942	0.61567235	0.8285239	0.56601715	0.6752187	0.3837613	0.6167525	0.9735227	0.97476554	0.39457566	0.87307644	0.4730934	0.76186585	0.9015718	0.8842598	0.75576323	0.5216453	0.8304395	0.89987105	0.79620755	0.72626317	0.9378693	0.9304074	0.9666908	0.7908101	0.839776	0.8873373	0.75319946
lichaam/noun	0.96621937	0.9610029	0.75747955	0.86818266	0.950562	0.9938263	0.64671826	0.8925787	0.96408147	0.9031396	0.87468153	0.7801592	0.9691855	0.8506568	0.9291496	0.94264215	0.76577127	0.6861505	0.7237201	0.81613564	0.87505543	0.86892104	0.83384645	0.680618	0.62698233	0.8644928	0.64105105	0.7878665	0.5516364	0.57421786	0.9490008	0.9494166	0.64014053	0.78704774	0.77693874	0.95413214	0.83463407	0.83949214	0.677658	0.9124054	0.6608486	0.61421466	0.6997124	0.86505914	0.9238217	0.5938083	0.92719054	0.7564647	0.66017336	0.6887903	0.0	0.68245775	1.0	0.91769165	0.8926488	0.9733822	0.75803983	0.65431195	0.8770851	0.8985207	0.99150044	0.72997594	0.78709024	0.7878089	0.72857344	0.944168	0.771252	0.9519648	0.76549953	0.7762101	0.7800088	0.8839698	0.797488	0.6756894	0.8118993	0.9525361	0.54232275	0.8686093	0.75604236	0.8533923	0.76151276	0.938883	0.9291797	0.76300615	0.7316576	0.888033	0.44312882	0.66051155	0.6906889	0.8674202	0.86241007	0.84600705	0.8974759	0.77456725	0.73376596	0.7388511	0.74321043	0.71981436	0.943142	0.9297981	0.7779263	0.8786584	0.7861397	0.8159184	0.91800725	0.8471291	0.7785213	0.7440955	0.9064999	0.8940293	0.65191126	0.8105118	0.82799995	0.964293	0.99043787	0.86104894	0.7918817	0.8739811	0.9017445
licht/noun	0.95512277	0.98271465	0.86288536	0.7863933	0.8047044	0.9886246	0.6046228	0.7104168	0.87379265	0.9096631	0.85241127	0.71364653	0.8833349	0.88541687	0.83809614	0.97940034	0.86709595	0.3406484	0.8418317	0.8710164	0.9655037	0.6298764	0.86422855	0.7295773	0.7837373	0.5769092	0.64350426	0.8423134	0.5132026	0.6635128	0.8014139	0.7244835	0.534111	0.69804096	0.6639603	0.9857121	0.68819386	0.8398473	0.4541365	0.8877062	0.4181965	0.3065101	0.7203227	0.8860509	0.9909019	0.7065971	0.86614895	0.879459	0.71722144	0.4874764	0.68245775	0.0	0.99997896	0.8921602	0.8490824	0.9522989	0.8497039	0.59142524	0.9083054	0.8895513	0.92178077	0.80407846	0.7912686	0.70410067	0.4784755	0.81797457	0.79422164	0.9793102	0.6456613	0.9273335	0.8968868	0.9366524	0.8510854	0.63007057	0.5843004	0.85617864	0.73606527	0.6770369	0.77578455	0.8363073	0.7886309	0.9527929	0.8690512	0.38367778	0.7912379	0.82057744	0.52020276	0.75835097	0.3816545	0.77058023	0.84467477	0.739571	0.81909955	0.60460097	0.71465915	0.7811723	0.64446247	0.6865515	0.944738	0.95936507	0.68560815	0.86726457	0.68455863	0.70993996	0.92588747	0.8922088	0.7730244	0.7824131	0.8795485	0.96111375	0.8155023	0.76195437	0.6525868	0.9838353	0.8592185	0.7944528	0.71319544	0.9356778	0.7452452
lof_trompet/noun	1.0	1.0	1.0	1.0	0.9614184	1.0	0.9904104	0.95093775	1.0	0.9998397	0.8993197	1.0	1.0	1.0	0.9998422	0.98284084	0.8909208	0.99993825	0.8093387	1.0	0.94757146	0.9996232	0.999834	0.69611084	1.0	0.99978197	0.97213846	1.0	0.9761955	0.89541674	0.9996042	0.82210815	0.93202746	0.9999189	0.9998821	1.0	0.9942525	1.0	0.999845	1.0	0.9825548	1.0	0.99996156	1.0	1.0	0.99062914	0.9997634	1.0	0.85482234	0.99977386	1.0	0.99997896	0.0	0.99912983	0.99915206	1.0	0.9997663	0.9999578	1.0	0.9979381	1.0	1.0	1.0	0.9997076	0.9903594	1.0	0.9998747	0.99987185	0.99995905	1.0	1.0	1.0	0.95196605	0.88711995	1.0	1.0	0.999823	1.0	0.9996251	0.8468299	0.99983597	0.8907088	0.85838526	0.7336882	0.97135913	1.0	0.9106925	1.0	0.9355757	1.0	0.8550228	0.9995675	0.9417904	1.0	0.99929553	0.66020924	0.9998194	0.9050543	1.0	1.0	1.0	1.0	0.9989611	0.99833286	1.0	0.7871142	0.9682185	0.9061212	0.99952525	0.99995744	0.69161975	0.583936	1.0	1.0	0.9997017	0.7946538	1.0	0.7685968	0.9919006
maal/noun	0.94053996	0.96978164	0.8662095	0.9935586	0.94101536	0.9446241	0.85675526	0.8665058	0.9105056	0.9013606	0.97137254	0.8972669	0.9854709	0.9844809	0.957409	0.98881567	0.97744733	0.73508406	0.9676297	0.94195515	0.8641356	0.9881869	0.5863542	0.92970836	0.8603437	0.9977865	0.6767546	0.77871096	0.7780316	0.88208884	1.0	0.96152735	0.88416314	0.7632352	0.80741346	0.9663025	0.8926761	0.83481723	0.69183844	0.9285859	0.7981617	0.8644486	0.85300016	0.87730247	0.9574207	0.77503103	0.9734988	0.9197121	0.90394247	0.88078076	0.91769165	0.8921602	0.99912983	0.0	0.86126804	0.92944944	0.90359336	0.7412804	0.9715173	0.6230631	0.9388291	0.88259417	0.9271195	0.97775126	0.7945978	0.9608632	0.8613546	0.4591031	0.8270502	0.97135085	0.9930784	0.9803751	0.98491305	0.8957473	0.8203283	0.84337175	0.8854479	0.8422337	0.99705046	0.8768489	0.70297205	0.9858029	0.9820315	0.837098	0.8734506	0.9636517	0.8475917	0.91130966	0.77857244	0.75962734	0.9699531	0.9981664	0.94509655	0.7603837	0.83666956	0.93072927	0.8026057	0.85395384	0.8740366	0.8529086	0.9568141	0.7922222	0.9076611	0.7111291	0.87497425	0.913457	0.97329354	0.85463583	0.8890076	0.8910684	0.8803809	0.98226774	0.87254137	0.978732	0.9527766	0.7785908	0.7710955	0.9074743	0.49135864
