	lid_kaart/noun	altijd/adv	verblijf_status/noun	ten/adv	frank/noun	gezien/adj	bekentenis/noun	voorwaarde/noun	vonnis/noun	bouw_aanvraag/noun	gewoon/adj	besluit/noun	patent/noun	tarief/noun	kaart/noun	toelating/noun	onbeperkt/adj	door/adj	arrangement/noun	goal/noun	paspoort/noun	alternatief/noun	enquête/noun	regel/noun	advies/noun	boord_document/noun	gemeente/noun	treffer/noun	conventie/noun	rijbewijs/noun	bon/noun	stem_biljet/noun	slechts/adv	excuus/noun	juridisch/adj	status/noun	en/vg	referendum/noun	huur_contract/noun	onverminderd/adj	strip_kaart/noun	wagen/noun	euro/noun	Habibie/name	die/det	bod/noun	uitslag/noun	offerte/noun	dagvaarding/noun	licentie/noun	reis_pas/noun	adres/noun	niet/adv	wijze/noun	reden/noun	visum/noun	lang/adj	vervoer_bewijs/noun	huwelijk/noun	handtekening/noun	wereldwijd/adj	nog/adv	algemeen/adj	alibi/noun	ze/pron	biljet/noun	eind_uitslag/noun	document/noun	stem/noun	aanbieding/noun	universeel/adj	goedkeuring/noun	verklaring/noun	arbeid_vergunning/noun	papier/noun	reservatie/noun	diploma/noun	wil_beschikking/noun	vergunning/noun	wet/noun	typering/noun	enkel/adj	accoord/noun	rechtbank/noun	aanbesteding/noun	overeenkomst/noun	identiteitsbewijs/noun	ticket/noun	betaal_middel/noun	poging/noun	werk_vergunning/noun	alleen/adj	trein_kaart_DIM/noun	verblijfsvergunning/noun	verzekering/noun	dit/det	toestemming/noun	jaar/noun	uitkomst/noun	doelpunt/noun	kandidatuur/noun	abonnement/noun	principe/noun	rede/noun	verzoek/noun	exploitatie_vergunning/noun	argument/noun
paspoort/noun	0.76351553	0.82966286	0.71895355	0.7391143	0.8521011	0.9778944	0.90545356	0.72852993	0.94685054	0.82704985	0.5802698	0.8043637	0.86621296	0.7216376	0.8223567	0.6605854	0.7178532	0.96380335	0.8506542	0.9876298	0.0	0.9225911	0.93416107	0.75126755	0.9565434	0.5309862	0.831396	0.9855757	0.9732815	0.24122006	0.9060388	0.80366004	0.80448985	0.9633652	0.8341387	0.8673315	0.59889925	0.8695021	0.69795096	0.6306306	0.76907164	0.7076383	0.9059862	0.9696635	0.92153716	0.9544565	0.91973644	0.9734117	0.79539937	0.8061179	0.3620878	0.5880364	0.8563638	0.8735251	0.6829234	0.22263324	0.7825551	0.8059255	0.7578864	0.59881294	0.89621496	0.8529502	0.87701625	0.9171934	0.48997855	0.7602766	0.996626	0.2732377	0.89729375	0.9370361	0.8970121	0.90259176	0.8487102	0.6014012	0.3308854	0.898689	0.4182102	0.8146521	0.6921987	0.90786666	0.9670129	0.62797606	0.91319025	0.9046103	0.9712806	0.8846251	0.40864652	0.6560839	0.8998545	0.7266257	0.29149628	0.7696885	0.84570014	0.36854088	0.5916146	0.936056	0.6842714	0.87469995	0.9613138	0.98329693	0.92725426	0.79577494	0.8318388	0.76393515	0.5862329	0.9510033	0.9392611
alternatief/noun	0.98852295	0.9057444	0.9707426	0.894191	0.90652144	0.9617091	0.98407614	0.8571354	0.965353	0.8882885	0.5788224	0.78969073	0.92108524	0.59319574	0.8077712	0.91379654	0.73437464	0.9942247	0.82248837	0.9985396	0.9225911	0.0	0.9704158	0.857775	0.81934184	0.96811074	0.8588628	0.9986933	0.91600627	0.9728962	0.9047311	0.9337073	0.8944057	0.983173	0.9220787	0.90786564	0.9011333	0.79836553	0.94110054	0.9613079	0.49337792	0.93614143	0.90897614	0.6890733	0.9140354	0.8844572	0.7895758	0.62555504	0.8365242	0.98807395	0.95793086	0.8762683	0.9184127	0.82718325	0.97666353	0.98542166	0.97279567	0.6495078	0.9214061	0.7737431	0.93386024	0.9072262	0.90960145	0.9497361	0.8305698	0.9855647	0.7121644	0.9701582	0.8794208	0.8368822	0.95300937	0.8604555	0.9421554	0.982732	0.9692857	0.9977608	0.8682355	0.96071184	0.9174969	0.85519177	0.96323603	0.8822564	0.93909633	0.98196805	0.65776503	0.84554577	0.99682695	0.9312481	0.7418881	0.80797136	0.99337626	0.97309744	0.60960853	0.9854964	0.9119584	0.88784266	0.84974	0.8579503	0.7618921	0.99979067	0.74181867	0.6130368	0.8869804	0.8255409	0.83089626	0.9545998	0.9231903
enquête/noun	0.97694284	0.97888774	0.97886246	0.93977886	0.9783164	0.91642356	0.99583995	0.9165264	0.84515303	0.97165227	0.95643497	0.85134864	0.90057796	0.9386933	0.9662096	0.8905397	0.9130968	0.9801201	0.9952299	0.96918577	0.93416107	0.9704158	0.0	0.93476486	0.9202666	0.9969512	0.8795806	0.973065	0.8322352	0.9952139	0.99904275	0.79849994	0.915662	0.95608133	0.79721093	0.88624394	0.9756389	0.38487375	0.855486	0.99205315	0.9782216	0.98375994	0.9622432	0.71825325	0.8899804	0.96575207	0.49045724	0.838024	0.95965356	0.9389037	0.9838772	0.9254869	0.95552325	0.96920425	0.9478392	0.94686276	0.9766121	0.9964956	0.9973242	0.8883436	0.82617736	0.97721744	0.8387866	0.9315419	0.9949103	0.8746686	0.96527827	0.9474636	0.6773495	0.97522664	0.93652654	0.8831005	0.944202	0.963193	0.97214633	0.99668586	0.9326325	0.92373395	0.92528194	0.8985436	0.9149375	0.9556566	0.82567126	0.9469624	0.96409416	0.9582703	0.943007	0.9817279	0.96181095	0.9752033	0.9773498	0.9596384	0.9701141	0.91607577	0.9682004	0.73836046	0.8654063	0.9326384	0.5932367	0.9544116	0.9625462	0.9670082	0.865949	0.96250004	0.80917627	0.9653499	0.8786395
regel/noun	0.8384055	0.8217639	0.62693346	0.914421	0.90412533	0.7498965	0.9214773	0.49534327	0.88727176	0.82759404	0.85986245	0.6640276	0.80237794	0.83066154	0.890862	0.5530893	0.72756267	0.97507435	0.996056	0.9480135	0.75126755	0.857775	0.93476486	0.0	0.79145306	0.94078296	0.6397084	0.8909557	0.64705527	0.8038044	0.8596543	0.91531926	0.7811955	0.9594802	0.70022774	0.79790765	0.8320994	0.8630772	0.7766491	0.9311559	0.9830392	0.9533039	0.9473812	0.9178362	0.698135	0.8404621	0.90618926	0.72656757	0.94783753	0.8457632	0.8819182	0.917056	0.7517672	0.58163965	0.69171476	0.65259767	0.7941596	0.9935112	0.77170146	0.75121397	0.86058617	0.83729184	0.5399909	0.9006762	0.678733	0.9414543	0.88571614	0.70652854	0.8445761	0.9608473	0.629321	0.6440357	0.78518414	0.82141304	0.6959869	0.97098833	0.7716319	0.8120658	0.50137657	0.3479128	0.8483344	0.66367793	0.7642745	0.82333475	0.5585554	0.7066338	0.6541838	0.8995424	0.7989448	0.8413666	0.560979	0.73162115	0.96942705	0.6939071	0.69655395	0.86282647	0.7370745	0.8583489	0.8296355	0.92499316	0.9173827	0.92523164	0.4826578	0.6512462	0.6743163	0.7816529	0.70076
advies/noun	0.9576446	0.93824404	0.9056626	0.8714256	0.95526326	0.41635072	0.9630659	0.56187654	0.7937606	0.5225141	0.90351564	0.48420656	0.81540895	0.8246007	0.9312293	0.7667403	0.85117865	0.9887687	0.98619545	0.99034846	0.9565434	0.81934184	0.9202666	0.79145306	0.0	0.9728592	0.3871181	0.98902076	0.8190825	0.9403564	0.96430594	0.8335565	0.87612885	0.9601755	0.6446977	0.7011095	0.89349973	0.8224498	0.7492802	0.8978879	0.8835862	0.97753936	0.9402676	0.8682096	0.84623706	0.7542628	0.912838	0.82254803	0.841539	0.8229247	0.77316403	0.973468	0.87392277	0.7553358	0.57812166	0.8937656	0.7889049	0.88822126	0.88493985	0.7441757	0.9512449	0.77589226	0.8160478	0.9235257	0.91484624	0.98179466	0.97699964	0.83053595	0.9478652	0.91868055	0.91904324	0.5542443	0.9582058	0.93709	0.9322956	0.973266	0.94207555	0.7751962	0.553503	0.7576987	0.9890286	0.7797578	0.8067582	0.8169198	0.54677254	0.7712767	0.95082283	0.9803585	0.8677449	0.86735356	0.9279168	0.77677864	0.8777016	0.87949795	0.83860195	0.7896617	0.82474095	0.87359464	0.81266433	0.9911277	0.8499629	0.89712554	0.55834585	0.82649124	0.72306263	0.56137276	0.51810396
boord_document/noun	0.624601	0.72293484	0.93476677	0.9645228	0.9424616	0.970281	0.94064945	0.9007309	0.98885304	0.9892849	0.8889288	0.9299018	0.9628889	0.94542277	0.86831766	0.9396955	0.91337574	0.97416663	0.9874028	0.9895478	0.5309862	0.96811074	0.9969512	0.94078296	0.9728592	0.0	0.9819193	0.99820787	0.9939945	0.31294483	0.90290153	0.89976525	0.91343343	0.9843852	0.9689146	0.9625754	0.5833938	0.99695915	0.63859963	0.8913975	0.98653436	0.2424497	0.96946377	0.99849224	0.90971005	1.0	0.9099366	0.9256132	0.9480814	0.91257125	0.7894946	0.7516974	0.8707149	0.99933094	0.99500084	0.67233646	0.9878873	0.92077017	0.98994535	0.83565533	0.9883031	0.95041096	0.84830093	0.9381956	0.6273322	0.82100844	0.9908016	0.7278915	0.99124324	0.9555183	0.99138856	0.97052014	0.87352306	0.90025264	0.5017643	0.9253233	0.6217966	0.86203104	0.84885645	0.94551134	0.99081254	0.691549	0.975354	0.97168577	0.9940053	0.954962	0.6002077	0.9116582	0.99285877	0.94872594	0.66210866	0.7653947	0.924811	0.7071368	0.4536332	0.9893132	0.86829656	1.0	0.99852526	0.98582387	0.98205996	0.9399211	0.9666635	0.8540283	0.9837057	0.9996076	0.9774341
gemeente/noun	0.926759	0.8962046	0.8934136	0.717822	0.8203351	0.6500723	0.9425799	0.37224972	0.76843315	0.42472732	0.8186879	0.5567683	0.8308197	0.7589559	0.9294422	0.5274923	0.7663036	0.988343	0.95488715	0.9904234	0.831396	0.8588628	0.8795806	0.6397084	0.3871181	0.9819193	0.0	0.9927976	0.8543244	0.7882753	0.81513023	0.7767135	0.7024307	0.9500989	0.5456132	0.82595426	0.9030327	0.76447606	0.6771475	0.7211206	0.9259244	0.92542046	0.8715813	0.83869934	0.7525484	0.6638553	0.85302764	0.6447048	0.83925885	0.7312299	0.67826194	0.80503875	0.93149954	0.6806493	0.52677226	0.6901994	0.8374943	0.9309331	0.7505034	0.6030477	0.95586264	0.717947	0.69992125	0.8883997	0.84958273	0.90987515	0.9885412	0.6112051	0.94924545	0.9151122	0.9454131	0.418545	0.9129451	0.9387983	0.708683	0.8954619	0.9103531	0.732466	0.388479	0.6173873	0.99431515	0.6712768	0.5794143	0.6953537	0.47282165	0.55015004	0.81387675	0.8872959	0.93807954	0.89621663	0.8434641	0.7352339	0.8777274	0.7528381	0.7327529	0.7408471	0.58164394	0.7974142	0.72061265	0.9959188	0.8879811	0.89500105	0.48510742	0.89644885	0.58742106	0.622085	0.6235894
treffer/noun	0.9962592	0.94419515	0.9804636	0.87595344	0.9724076	0.96754307	0.95582366	0.9613842	0.89539516	0.97578824	0.98104805	0.96302843	0.7427143	0.9780718	0.78708166	0.9740352	0.9677308	1.0	0.9930606	0.22868872	0.9855757	0.9986933	0.973065	0.8909557	0.98902076	0.99820787	0.9927976	0.0	0.98518306	0.9995335	0.99201965	0.9644148	0.7053518	0.97353137	0.93596876	0.97431874	0.9756944	0.99298775	0.97208554	0.9582332	0.9982568	0.9895174	0.9761459	0.7892815	0.8716622	0.99713504	0.966949	0.9699175	0.91618896	0.9242647	0.9970708	0.98273635	0.92186654	0.9045856	0.89848626	0.9942765	0.93528783	1.0	0.9866784	0.9919029	0.82614183	0.80945003	0.927473	0.9449857	0.995742	0.9811157	0.70351243	0.9942403	0.7486558	0.98487365	0.97464275	0.9631758	0.96818745	0.994447	0.9659289	0.98918235	0.9979544	0.94139224	0.9669552	0.97843486	0.9591981	0.9237296	0.98815304	0.8867744	0.9312084	0.9459946	1.0	0.9701949	0.97862494	0.92579114	0.9747079	0.9451675	0.993856	0.9823439	0.9931925	0.8958353	0.9749954	0.9597034	0.96684694	0.14072722	0.99359083	0.9826921	0.9692446	0.94714254	0.9796771	0.98293847	0.96043324
conventie/noun	0.94185305	0.9506146	0.8855065	0.8744247	0.8772207	0.689055	0.93647665	0.82892424	0.93502325	0.93608797	0.8457607	0.572285	0.88531286	0.83569777	0.8976959	0.85639894	0.91270506	0.98421985	0.9247472	0.9781636	0.9732815	0.91600627	0.8322352	0.64705527	0.8190825	0.9939945	0.8543244	0.98518306	0.0	0.95408946	0.74390614	0.8897805	0.8546655	0.9343265	0.68095815	0.48441178	0.9424692	0.68489313	0.7796567	0.92554414	0.8049403	0.9516271	0.8023372	0.70660853	0.5696547	0.98080873	0.9074375	0.9278749	0.93110996	0.86223	0.9997539	0.9454026	0.83342654	0.92314875	0.7999809	0.93035793	0.936932	0.7138277	0.8634037	0.7069113	0.91431713	0.8817115	0.6023412	0.9084548	0.9350275	0.76361156	0.94813967	0.90438867	0.8544464	0.9520588	0.64534366	0.7566955	0.88253665	0.99160975	0.9221417	0.9879418	0.98495954	0.8740736	0.88221365	0.6097847	0.964757	0.86146754	0.78285396	0.9445671	0.8519311	0.74854004	0.9460158	0.9580832	0.6333297	0.95462275	0.9316703	0.8022734	0.94139504	0.89043915	0.9014516	0.8129783	0.88243264	0.96374106	0.7691492	1.0	0.6441691	0.9422333	0.7927465	0.54766864	0.88137513	0.8772946	0.7674029
rijbewijs/noun	0.75141394	0.81431675	0.7728567	0.6864158	0.8711405	0.9651329	0.9086833	0.7172761	0.9426667	0.7596358	0.7043948	0.86045915	0.91462547	0.8769117	0.90699285	0.7399578	0.7982192	0.99067456	0.98160976	0.99923235	0.24122006	0.9728962	0.9952139	0.8038044	0.9403564	0.31294483	0.7882753	0.9995335	0.95408946	0.0	0.8731104	0.7842884	0.870183	0.9452682	0.8775656	0.8882523	0.5399005	0.97966677	0.6554189	0.56256473	0.98801214	0.51038766	0.9573183	0.9743004	0.82917225	0.93740976	0.9271119	0.8981385	0.9258436	0.7857714	0.36686134	0.75992167	0.89660984	0.90489244	0.6807276	0.23462737	0.8938619	0.84459054	0.84207153	0.750062	0.95670635	0.83999586	0.8024407	0.9034561	0.53092444	0.87800896	1.0	0.37565053	0.9645752	0.9168852	0.9195034	0.91428447	0.8575917	0.67649126	0.2922346	0.97862786	0.52775764	0.8994303	0.66562593	0.9036874	0.9216858	0.6959633	0.9261766	0.91922164	0.9635701	0.93675065	0.44542181	0.78705424	0.99808997	0.797321	0.3648649	0.7812736	0.84933543	0.41377354	0.47239178	0.9660575	0.76190007	0.9163253	0.9809952	1.0	0.9231249	0.9437592	0.91856056	0.74530065	0.7353189	0.93592536	0.9442857
bon/noun	0.8655024	0.87852526	0.98658496	0.9019198	0.77869326	0.861056	0.9586998	0.8625332	0.90463686	0.9800282	0.8313439	0.932314	0.9886324	0.7666107	0.83853334	0.7710474	0.883267	0.98386234	0.49723488	0.98921007	0.9060388	0.9047311	0.99904275	0.8596543	0.96430594	0.90290153	0.81513023	0.99201965	0.74390614	0.8731104	0.0	0.9316746	0.80240875	0.7859956	0.83594894	0.91342795	0.85072947	0.934672	0.7022455	0.9615216	0.9175607	0.75364196	0.7727003	0.9675356	0.8093231	0.92195636	0.99550706	0.9360193	0.90637916	0.9255676	0.9257517	0.7189451	0.9135075	0.9640328	0.89886105	0.9017414	0.8335128	0.9105407	0.9779556	0.74460065	0.98312473	0.93158525	0.9552012	0.5790284	0.7954806	0.87704515	1.0	0.6865126	0.9246403	0.67369986	0.9071223	0.84669954	0.8384436	0.97935957	0.8526681	0.8673794	0.95211136	0.8577318	0.86058056	0.90344715	0.9855464	0.82810086	0.83344567	0.9537741	0.9501246	0.7757947	0.812048	0.71667933	0.9182306	0.97888094	0.92407084	0.91375196	0.8208513	0.9240996	0.70903325	0.8796944	0.862748	0.8184218	0.87124306	1.0	0.914536	0.7665485	0.8423492	0.80571026	0.797083	0.9901037	0.8017284
stem_biljet/noun	0.99080217	0.922157	0.94994986	0.8100127	0.8592615	0.87681884	0.9642858	0.865611	0.81503826	0.93191195	0.90849125	0.72382665	0.8696014	0.90980804	0.88540095	0.8535984	0.751912	0.9827212	0.96054214	1.0	0.80366004	0.9337073	0.79849994	0.91531926	0.8335565	0.89976525	0.7767135	0.9644148	0.8897805	0.7842884	0.9316746	0.0	0.81407857	0.9477936	0.7831324	0.6327456	0.7586343	0.6145388	0.70441616	0.8941434	0.9581398	0.99204206	0.8241465	0.730296	0.8657336	0.9788978	0.5552316	0.94292754	0.7584259	0.8889437	0.8408407	0.7253897	0.8836713	0.9248135	0.86851203	0.74632233	0.9324878	0.79205537	0.9110208	0.59443563	0.9504829	0.9211087	0.7818444	0.8623291	0.74600196	0.7188467	0.9022958	0.6599288	0.64764214	0.9692131	0.8890833	0.7299321	0.9347926	0.9839975	0.68789756	0.97999454	0.7953471	0.65610504	0.796862	0.74863356	0.903032	0.723619	0.7288839	0.70730615	0.93772364	0.82311	0.6402743	0.86648136	0.80680424	0.89160013	0.76678	0.7776758	0.81501067	0.7779369	0.94200003	0.6625002	0.7696469	0.97872436	0.59537613	0.9891768	0.8331373	0.89561534	0.84847623	0.84750825	0.7247891	0.85002565	0.67748827
slechts/adv	0.7134161	0.7627541	0.76629204	0.6898922	0.6234062	0.7893917	0.8637994	0.6735468	0.8316477	0.9061184	0.7637862	0.7803215	0.8435687	0.65549767	0.62334216	0.76023066	0.73144054	0.9622232	0.8133956	0.67077994	0.80448985	0.8944057	0.915662	0.7811955	0.87612885	0.91343343	0.7024307	0.7053518	0.8546655	0.870183	0.80240875	0.81407857	0.0	0.6986357	0.8177598	0.88509595	0.82384706	0.8670438	0.8457855	0.8993127	0.8040448	0.8921857	0.6055126	0.85332954	0.6648731	0.8101996	0.8701287	0.81131536	0.7783327	0.7807349	0.87088203	0.82149374	0.7824294	0.85010827	0.7611797	0.77663505	0.88655746	0.8098211	0.81932735	0.75188774	0.90760064	0.760122	0.6995518	0.7155355	0.69131655	0.63191164	0.73787856	0.71447814	0.809546	0.7984545	0.7813605	0.83317757	0.69117165	0.8549992	0.66110075	0.6423871	0.7734415	0.90386474	0.7384231	0.79199135	0.9504887	0.6911477	0.84605134	0.8201217	0.7812891	0.842999	0.8091369	0.6339133	0.77133363	0.76187325	0.74317145	0.64400864	0.73405313	0.82691586	0.7444214	0.8500663	0.7230123	0.7697225	0.8651636	0.640841	0.84993356	0.6938013	0.7876252	0.8500449	0.6205822	0.84939253	0.74880385
excuus/noun	0.96056074	0.725883	0.96108836	0.8639865	0.9847149	0.86255467	0.58880746	0.96139085	0.88060284	0.99025387	0.7909317	0.8706106	0.99858725	0.8726124	0.98140943	0.9001848	0.97008795	0.9907571	0.9878506	0.9701212	0.9633652	0.983173	0.95608133	0.9594802	0.9601755	0.9843852	0.9500989	0.97353137	0.9343265	0.9452682	0.7859956	0.9477936	0.6986357	0.0	0.878703	0.9614879	0.98664176	0.9628173	0.95107025	0.99900657	0.9830814	0.97788656	0.98551446	0.9448053	0.7003336	0.99951774	0.9900335	0.9650962	0.7425516	0.953397	0.9436064	0.8915928	0.70197	0.9073651	0.8633144	0.928583	0.9440596	0.97972894	0.9760448	0.9175698	0.96130955	0.8225666	0.92648005	0.25643206	0.8040411	0.97508645	0.9734554	0.79821134	0.9232037	0.9888029	0.6490712	0.9526332	0.5095653	0.95822775	0.8938603	0.9860676	0.98146147	0.8407555	0.9382216	0.9573812	0.8724466	0.8061694	0.9683643	0.7623187	0.99283415	0.9948929	0.9246401	0.9087268	0.95927143	0.8303972	0.9577073	0.8777374	0.92135376	0.9076515	0.8873353	0.8847802	0.95520484	0.9695967	0.96040684	0.98178923	0.90398836	0.9789648	0.9258077	0.77763927	0.7724	0.9918923	0.6176518
juridisch/adj	0.9659369	0.7648803	0.8586911	0.797088	0.9623474	0.7271378	0.86406815	0.69246197	0.6310941	0.6822958	0.931004	0.53621244	0.7829146	0.8716522	0.97436357	0.6810162	0.8104528	0.93409586	0.9900169	0.96858317	0.8341387	0.9220787	0.79721093	0.70022774	0.6446977	0.9689146	0.5456132	0.93596876	0.68095815	0.8775656	0.83594894	0.7831324	0.8177598	0.878703	0.0	0.7061564	0.88268167	0.59869426	0.5949644	0.8444029	0.9528598	0.8734012	0.97474927	0.8567809	0.5760778	0.7732156	0.9256014	0.7891822	0.70110166	0.7819592	0.8549706	0.79339707	0.7345702	0.7742727	0.7424433	0.8324679	0.8433322	0.93393403	0.8221855	0.5972203	0.69533885	0.79129714	0.63232255	0.77785933	0.8528053	0.9291936	0.9626692	0.6541892	0.857194	0.94854105	0.74758214	0.62949705	0.7407509	0.8982019	0.7067826	0.9680319	0.9048914	0.80514115	0.532795	0.55992544	0.91931087	0.68939686	0.6819453	0.6445478	0.76921105	0.638283	0.8113547	0.9816832	0.8041119	0.8339777	0.8365358	0.7095815	0.954988	0.8329985	0.8096278	0.5184184	0.6099609	0.83433545	0.82425344	0.95653194	0.7845781	0.9814374	0.5941353	0.7462827	0.5690037	0.5497726	0.5476339
status/noun	0.99895537	0.9772782	0.9796248	0.81201565	0.88776445	0.56288004	0.8324107	0.8561023	0.84505945	0.95568025	0.85471547	0.5890846	0.7783975	0.9187514	0.8228421	0.8530235	0.8409039	0.9535696	0.9972455	0.96422493	0.8673315	0.90786564	0.88624394	0.79790765	0.7011095	0.9625754	0.82595426	0.97431874	0.48441178	0.8882523	0.91342795	0.6327456	0.88509595	0.9614879	0.7061564	0.0	0.82015663	0.69886297	0.80563533	0.8067761	0.77183527	0.9635616	0.7749486	0.82343566	0.8233566	0.96373403	0.7093477	0.96777135	0.8552277	0.89048886	0.8434084	0.9013317	0.89300126	0.8636967	0.7333259	0.8668422	0.778116	0.62159383	0.8453362	0.6578889	0.8389396	0.8460941	0.7229556	0.91013134	0.9042539	0.6653491	1.0	0.7205591	0.83659923	0.8891855	0.6023885	0.75283384	0.7803657	0.90501565	0.8304735	0.99388754	0.95341253	0.69532907	0.8180344	0.6701726	0.84121305	0.90464646	0.7425766	0.8529475	0.93317217	0.782595	0.8962517	0.95559	0.63655376	0.7893814	0.8863986	0.8289503	0.9047684	0.8114548	0.9182605	0.81608987	0.7868787	0.9550858	0.6447088	1.0	0.8320248	0.94915324	0.6877478	0.7257681	0.77397287	0.8336201	0.599615
en/vg	0.82824737	0.8623712	0.8406198	0.85387146	0.6079868	0.80745023	0.87858564	0.82610774	0.9581599	0.89977825	0.74529415	0.90179616	0.88759154	0.7976655	0.5407654	0.85664	0.6886074	0.55869365	0.81963277	0.95919675	0.59889925	0.9011333	0.9756389	0.8320994	0.89349973	0.5833938	0.9030327	0.9756944	0.9424692	0.5399005	0.85072947	0.7586343	0.82384706	0.98664176	0.88268167	0.82015663	0.0	0.9308557	0.75425416	0.8051195	0.8891225	0.62888265	0.6278311	0.96369946	0.8422478	0.976801	0.91371244	0.9492169	0.84582067	0.8724056	0.7668891	0.74942905	0.8697594	0.75542235	0.86713445	0.6505695	0.8945737	0.85049945	0.8767286	0.7701465	0.8798849	0.891168	0.8291465	0.89859855	0.6405854	0.7891202	0.9320205	0.6769429	0.8961017	0.77377874	0.8449829	0.9057208	0.85106397	0.8388988	0.5801083	0.65905356	0.7041615	0.8767446	0.7806158	0.8316185	0.6666821	0.53704005	0.9510065	0.93601274	0.96030784	0.9176992	0.605608	0.55963683	0.8473569	0.85534596	0.7045804	0.64408773	0.68794274	0.6377784	0.6564929	0.8769321	0.77707493	0.68822515	0.9525163	0.9663696	0.9279546	0.7651963	0.75773954	0.8022002	0.859275	0.9502075	0.9001473
referendum/noun	0.9818382	0.94404405	0.8962199	0.82139695	0.9453781	0.9447027	0.95264655	0.78397685	0.7729149	0.79664075	0.9144265	0.46805406	0.9315344	0.9068763	0.95206106	0.7919039	0.89149517	0.98324245	0.96937317	1.0	0.8695021	0.79836553	0.38487375	0.8630772	0.8224498	0.99695915	0.76447606	0.99298775	0.68489313	0.97966677	0.934672	0.6145388	0.8670438	0.9628173	0.59869426	0.69886297	0.9308557	0.0	0.6754994	0.8989946	0.9375966	0.99539	0.9387012	0.40763468	0.7162154	0.8727983	0.47105592	0.82151735	0.8711535	0.8671177	0.9897941	0.823411	0.905064	0.93622875	0.8538548	0.89983344	0.9748759	0.9118453	0.76435626	0.548525	0.93797064	0.8538155	0.6859404	0.92575	0.9045224	0.77196157	0.69825506	0.772281	0.49864846	0.9863669	0.8941927	0.6252952	0.8559715	0.97519934	0.86564183	0.9625124	0.904689	0.7186973	0.790499	0.60789716	0.92596334	0.82175714	0.50144035	0.8329178	0.85424274	0.6497473	0.8707185	0.9774169	0.85555255	0.7763256	0.9196168	0.8199948	0.9862081	0.89332736	0.9577704	0.6844094	0.68328416	0.94945717	0.63228595	0.9737478	0.5214714	0.964647	0.79120725	0.776204	0.60630214	0.8381324	0.70824695
huur_contract/noun	0.6095003	0.6956242	0.85873	0.7592044	0.9131325	0.79399556	0.9428256	0.7122525	0.76823646	0.7724166	0.9424913	0.66879225	0.87366253	0.8345504	0.93716854	0.6349159	0.86172575	0.93627596	0.92229486	0.99634737	0.69795096	0.94110054	0.855486	0.7766491	0.7492802	0.63859963	0.6771475	0.97208554	0.7796567	0.6554189	0.7022455	0.70441616	0.8457855	0.95107025	0.5949644	0.80563533	0.75425416	0.6754994	0.0	0.893504	0.9534579	0.8495078	0.9290954	0.87374616	0.6883212	0.86162513	0.87757015	0.74674416	0.71949553	0.7683634	0.8960105	0.60073507	0.76869583	0.94997954	0.8674687	0.68353176	0.83017224	0.8777192	0.7557653	0.549525	0.926282	0.7985021	0.5299767	0.75842285	0.7367803	0.8109654	0.97557634	0.5793919	0.99540347	0.9027066	0.83989716	0.6398845	0.7574754	0.88304025	0.62912333	0.94538885	0.6931329	0.5649774	0.60033035	0.60472345	0.9937535	0.6671841	0.5097109	0.7318555	0.7643729	0.51245403	0.86932015	0.9670398	0.96373177	0.9105545	0.6475152	0.6585212	0.9565631	0.69839084	0.78611493	0.6485597	0.639782	0.9417408	0.90734977	0.9912852	0.8136767	0.9308463	0.7577002	0.87289166	0.7484497	0.642354	0.7341727
onverminderd/adj	0.99011767	0.91709256	0.9434196	0.563189	0.8658142	0.8883565	0.9258102	0.92117655	0.88489574	0.59272814	0.61418074	0.94036233	0.93017876	0.9710156	0.9783309	0.9246979	0.9312501	0.98526126	0.9082444	0.99178445	0.6306306	0.9613079	0.99205315	0.9311559	0.8978879	0.8913975	0.7211206	0.9582332	0.92554414	0.56256473	0.9615216	0.8941434	0.8993127	0.99900657	0.8444029	0.8067761	0.8051195	0.8989946	0.893504	0.0	0.98915726	0.9176185	0.9739131	0.9756407	0.862698	0.9757126	0.97286147	0.9098506	0.89904463	0.94631696	0.48134232	0.9768046	0.95925885	0.99763185	0.5315529	0.57349133	0.90976804	1.0	0.94457513	0.9035512	0.95116067	0.75335515	0.9630099	0.9983499	0.9440874	0.97062236	0.96770805	0.570235	0.96653724	0.8825018	0.93393415	0.91636753	0.96270365	0.999362	0.69821554	0.99224085	0.8934743	0.90081924	0.89632976	0.9380124	0.9865925	0.9118663	0.9003868	0.8531145	0.95247835	0.91465294	0.92035985	0.97354656	0.9120748	0.90155226	0.9342452	0.9236868	0.9861097	0.68480957	0.83465457	0.90052253	0.9725619	0.9427329	0.9339447	0.98978955	0.980471	0.94276375	0.9270172	0.9045058	0.9320606	0.9030578	0.8526146
